DateTime,QualClass,Lat,Lon
2010.02.24 17:50:55,B,70.43,-134.627
2010.02.24 17:54:12,B,70.45,-134.712
2010.02.24 18:31:57,A,70.431,-134.652
2010.02.24 19:22:51,B,70.435,-134.688
2010.02.24 19:31:03,A,70.433,-134.666
2010.02.24 19:37:37,A,70.428,-134.64
2010.02.24 19:50:45,A,70.434,-134.665
2010.02.25 17:31:14,3,70.517,-134.372
2010.02.25 17:32:53,A,70.523,-134.397
2010.02.25 18:08:59,B,70.536,-134.385
2010.02.25 18:23:46,B,70.544,-134.382
2010.02.25 19:11:22,A,70.501,-134.44
2010.02.25 19:13:01,A,70.507,-134.378
2010.02.25 19:27:47,A,70.493,-134.415
2010.02.25 19:50:46,A,70.476,-134.391
2010.02.25 20:44:57,B,70.504,-134.361
2010.02.25 20:49:52,A,70.488,-134.322
2010.02.25 20:53:09,A,70.447,-134.485
2010.02.26 17:03:18,A,70.54,-134.311
2010.02.26 17:06:35,A,70.54,-134.299
2010.02.26 18:00:45,B,70.492,-134.112
2010.02.26 18:10:36,B,70.526,-134.332
2010.02.26 18:43:26,B,70.51,-134.331
2010.02.26 19:01:30,A,70.513,-134.361
2010.02.26 19:49:06,B,70.575,-134.224
2010.02.26 20:43:17,A,70.504,-134.399
2010.02.27 17:13:09,B,70.808,-133.631
2010.02.28 17:01:39,B,70.574,-134
2010.02.28 18:40:09,B,70.351,-133.89
2010.02.28 19:31:02,A,70.508,-134.378
2010.02.28 19:32:41,B,70.378,-134.209
2010.02.28 20:07:09,A,70.558,-134.572
2010.02.28 20:20:17,A,70.505,-134.421
2010.03.01 18:04:02,B,70.489,-134.358
2010.03.01 18:59:51,B,70.476,-134.258
2010.03.01 19:21:12,A,70.512,-134.367
2010.03.02 17:04:57,B,70.43,-134.3
2010.03.02 17:14:48,0,70.519,-134.552
2010.03.02 17:29:35,A,70.493,-134.664
2010.03.02 19:26:08,B,70.485,-133.951
2010.03.02 20:02:15,B,70.708,-133.885
2010.03.02 20:36:44,A,70.514,-134.376
2010.03.03 20:39:59,A,70.66,-133.653
2010.03.03 20:43:16,B,70.602,-134.012
2010.03.08 18:04:03,B,70.429,-134.557
2010.03.08 18:07:20,B,70.657,-134.473
2010.03.08 18:56:35,B,70.506,-135.086
2010.03.08 19:49:07,B,70.52,-133.922
2010.03.08 19:54:02,A,70.509,-134.296
2010.03.09 17:06:35,A,70.517,-134.324
2010.03.10 17:14:48,B,70.415,-133.735
2010.03.10 19:58:58,B,70.64,-134.037
2010.03.10 20:36:43,B,70.621,-133.839
2010.03.11 17:04:56,B,70.674,-135.388
2010.03.11 20:25:13,0,70.5,-134.195
2010.03.11 20:56:24,B,70.547,-133.929
2010.03.12 18:33:36,B,70.692,-134.573
2010.03.13 17:41:05,B,70.288,-133.994
2010.03.13 18:20:29,B,70.506,-134.29
2010.03.15 18:13:54,2,70.502,-134.319
2010.03.15 19:52:24,B,70.681,-135.938
2010.03.15 20:33:26,A,70.507,-134.352
2010.03.16 19:32:42,B,70.693,-135.712
2010.03.18 17:42:43,A,70.549,-134.328
2010.03.18 18:05:42,A,70.571,-134.334
2010.03.18 18:48:23,A,70.559,-134.32
2010.03.18 18:53:19,1,70.559,-134.316
2010.03.19 17:01:39,B,70.475,-133.963
2010.03.19 17:16:26,A,70.583,-134.07
2010.03.19 17:57:28,B,70.565,-134.089
2010.03.20 18:10:36,3,70.516,-133.841
2010.03.20 18:27:01,B,70.369,-133.986
2010.03.20 18:36:52,B,70.51,-133.549
2010.03.20 19:49:05,B,70.781,-136.204
2010.03.21 17:34:30,B,70.412,-133.883
2010.03.21 17:50:55,2,70.349,-133.701
2010.03.21 18:12:15,A,70.352,-133.703
2010.03.21 18:18:49,A,70.35,-133.705
2010.03.21 18:25:23,A,70.349,-133.699
2010.03.21 19:16:17,B,70.35,-133.707
2010.03.21 19:29:25,B,70.356,-133.715
2010.03.21 19:31:03,A,70.352,-133.71
2010.03.21 19:52:23,0,70.325,-133.604
2010.03.21 20:05:32,B,70.34,-133.741
2010.03.22 17:26:16,A,70.219,-133.627
2010.03.22 18:08:57,A,70.22,-133.624
2010.03.22 18:13:53,B,70.222,-133.643
2010.03.22 20:44:54,B,69.768,-134.664
2010.03.22 20:51:28,B,70.639,-134.312
2010.03.23 20:44:56,B,70.112,-132.563
2010.03.24 20:18:39,B,70.066,-133.082
2010.03.25 17:36:09,A,70.063,-133.073
2010.03.25 18:07:20,2,70.065,-133.066
2010.03.25 18:18:50,B,69.977,-133.171
2010.03.25 20:15:23,B,70.214,-132.026
2010.03.25 20:56:26,A,70.072,-133.018
2010.03.26 17:24:38,B,69.992,-132.776
2010.03.26 17:24:38,B,70.06,-133.034
2010.03.26 17:54:11,B,70.124,-133.188
2010.03.26 18:23:44,B,70.022,-132.751
2010.03.26 19:04:47,A,70.064,-133.071
2010.03.26 20:02:14,B,70.093,-132.989
2010.03.26 20:46:34,A,70.085,-132.972
2010.03.26 20:48:12,B,70.056,-133.052
2010.03.27 17:04:56,B,70.09,-133.05
2010.03.27 17:16:26,A,70.092,-133.041
2010.03.27 17:24:38,B,70.095,-133.032
2010.03.27 17:31:12,A,70.097,-133.021
2010.03.27 18:13:53,2,70.105,-133.052
2010.03.27 18:45:05,A,70.12,-133.069
2010.03.27 18:54:55,A,70.121,-133.066
2010.03.27 18:56:34,B,70.121,-133.067
2010.03.27 19:06:25,B,70.122,-133.062
2010.03.27 19:11:21,A,70.117,-133.019
2010.03.27 19:55:40,B,70.357,-132.229
2010.03.27 20:25:13,B,70.065,-132.89
2010.03.27 20:35:04,A,70.096,-133.04
2010.03.27 20:35:04,A,70.006,-133.51
2010.03.27 20:48:12,0,70.123,-133.057
2010.03.27 20:49:50,A,70.133,-133.11
2010.03.28 17:03:17,A,70.373,-133.158
2010.03.28 17:04:56,1,70.366,-133.172
2010.03.28 18:43:26,B,70.382,-132.824
2010.03.28 18:46:43,B,70.453,-132.83
2010.03.28 18:46:43,B,70.518,-134.312
2010.03.28 18:46:43,B,70.542,-132.69
2010.03.28 19:42:32,B,70.085,-133.383
2010.03.28 20:23:35,A,70.38,-133.228
2010.03.28 20:25:13,B,70.024,-130.864
2010.03.28 20:25:13,B,70.689,-132.919
2010.03.28 20:30:09,A,70.38,-133.228
2010.03.29 20:05:32,B,70.646,-133.301
2010.03.29 20:12:06,B,70.487,-132.767
2010.03.29 20:15:23,B,70.509,-132.193
2010.04.05 20:58:03,B,70.424,-131.621
2010.04.06 20:41:38,B,70.446,-131.193
2010.04.07 18:15:32,A,70.503,-131.174
2010.04.07 19:21:12,A,70.508,-131.239
2010.04.07 19:39:15,B,70.389,-131.474
2010.04.07 20:18:39,B,70.4,-131.476
2010.04.08 17:21:23,B,70.515,-131.139
2010.04.08 18:17:12,B,70.485,-131.114
2010.04.08 19:27:47,A,70.498,-131.139
2010.04.09 17:27:55,B,70.419,-131.104
2010.04.09 18:02:24,A,70.496,-131.151
2010.04.09 19:37:37,B,70.571,-131.068
2010.04.10 17:03:18,B,70.602,-131.318
2010.04.10 17:50:54,B,70.562,-131.092
2010.04.10 18:07:19,B,70.454,-130.976
2010.04.10 18:10:36,B,70.484,-130.933
2010.04.10 18:43:26,B,70.585,-131.771
2010.04.10 19:49:06,B,70.545,-130.839
2010.04.10 20:25:13,B,70.511,-131.08
2010.04.12 17:59:07,A,64.977,-96.625
2010.04.14 17:52:34,A,70.843,-130.376
2010.04.14 20:07:11,A,70.837,-130.373
2010.04.15 17:13:10,B,70.786,-129.925
2010.04.16 17:04:55,B,70.872,-129.903
2010.04.16 17:24:39,B,70.794,-129.901
2010.04.16 18:07:19,B,70.847,-129.766
2010.04.16 18:53:17,B,70.854,-130.031
2010.04.16 19:47:28,A,70.86,-130.008
2010.04.16 20:31:47,B,70.873,-130.089
2010.04.17 17:42:41,A,70.938,-129.965
2010.04.17 18:30:18,B,70.96,-129.989
2010.04.18 20:05:32,B,71.099,-129.877
2010.04.19 17:41:04,B,71.387,-129.942
2010.04.19 17:46:00,A,71.173,-130.001
2010.04.20 19:52:23,B,70.966,-129.674
2010.04.20 20:48:12,B,71.375,-130.309
2010.04.20 20:49:50,B,71.006,-131.085
